_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
1368,Verkehrsunfälle,insgesamt,2024,202411,3656,3566,-10.17,2.52,3513
1369,Verkehrsunfälle,insgesamt,2024,202412,3297,3325,-9.82,-0.84,3510
1370,Verkehrsunfälle,insgesamt,2023,Summe,41183,39863,,3.31,
1371,Verkehrsunfälle,insgesamt,2023,202301,2862,2603,-4.85,9.95,3344
1372,Verkehrsunfälle,insgesamt,2023,202302,2743,2741,-4.16,0.07,3344
1373,Verkehrsunfälle,insgesamt,2023,202303,3684,3316,34.31,11.1,3374
1374,Verkehrsunfälle,insgesamt,2023,202304,3290,3118,-10.69,5.52,3389
1375,Verkehrsunfälle,insgesamt,2023,202305,3700,3845,12.46,-3.77,3377
1376,Verkehrsunfälle,insgesamt,2023,202306,3678,3434,-0.59,7.11,3397
1377,Verkehrsunfälle,insgesamt,2023,202307,3896,3809,5.93,2.28,3404
1378,Verkehrsunfälle,insgesamt,2023,202308,2837,3005,-27.18,-5.59,3390
1379,Verkehrsunfälle,insgesamt,2023,202309,3733,3620,31.58,3.12,3400
1380,Verkehrsunfälle,insgesamt,2023,202310,3869,3823,3.64,1.2,3403
1381,Verkehrsunfälle,insgesamt,2023,202311,3566,3541,-7.83,0.71,3406
1382,Verkehrsunfälle,insgesamt,2023,202312,3325,3008,-6.76,10.54,3432
1383,Verkehrsunfälle,insgesamt,2022,Summe,39863,37972,,4.98,
1384,Verkehrsunfälle,insgesamt,2022,202201,2603,2149,-13.03,21.13,3202
1385,Verkehrsunfälle,insgesamt,2022,202202,2741,2252,5.3,21.71,3243
1386,Verkehrsunfälle,insgesamt,2022,202203,3316,3130,20.98,5.94,3258
1387,Verkehrsunfälle,insgesamt,2022,202204,3118,2901,-5.97,7.48,3277
1388,Verkehrsunfälle,insgesamt,2022,202205,3845,3194,23.32,20.38,3331
1389,Verkehrsunfälle,insgesamt,2022,202206,3434,3786,-10.69,-9.3,3301
1390,Verkehrsunfälle,insgesamt,2022,202207,3809,3905,10.92,-2.46,3293
1391,Verkehrsunfälle,insgesamt,2022,202208,3005,2852,-21.11,5.36,3306
1392,Verkehrsunfälle,insgesamt,2022,202209,3620,3650,20.47,-0.82,3304
1393,Verkehrsunfälle,insgesamt,2022,202210,3823,3857,5.61,-0.88,3301
1394,Verkehrsunfälle,insgesamt,2022,202211,3541,3303,-7.38,7.21,3321
1395,Verkehrsunfälle,insgesamt,2022,202212,3008,2993,-15.05,0.5,3322
1396,Verkehrsunfälle,insgesamt,2021,Summe,37972,38434,,-1.2,
1397,Verkehrsunfälle,insgesamt,2021,202101,2149,3139,-19.24,-31.54,3120
1398,Verkehrsunfälle,insgesamt,2021,202102,2252,3271,4.79,-31.15,3035
1399,Verkehrsunfälle,insgesamt,2021,202103,3130,2825,38.99,10.8,3061
1400,Verkehrsunfälle,insgesamt,2021,202104,2901,2251,-7.32,28.88,3115
1401,Verkehrsunfälle,insgesamt,2021,202105,3194,3193,10.1,0.03,3115
1402,Verkehrsunfälle,insgesamt,2021,202106,3786,3380,18.53,12.01,3149
1403,Verkehrsunfälle,insgesamt,2021,202107,3905,4031,3.14,-3.13,3138
1404,Verkehrsunfälle,insgesamt,2021,202108,2852,3007,-26.97,-5.15,3126
1405,Verkehrsunfälle,insgesamt,2021,202109,3650,3659,27.98,-0.25,3125
1406,Verkehrsunfälle,insgesamt,2021,202110,3857,3867,5.67,-0.26,3124
1407,Verkehrsunfälle,insgesamt,2021,202111,3303,3150,-14.36,4.86,3137
1408,Verkehrsunfälle,insgesamt,2021,202112,2993,2661,-9.39,12.48,3164
1409,Verkehrsunfälle,insgesamt,2020,Summe,38434,46010,,-16.47,
1410,Verkehrsunfälle,insgesamt,2020,202001,3139,3440,-9.33,-8.75,3809
1411,Verkehrsunfälle,insgesamt,2020,202002,3271,3442,4.21,-4.97,3795
1412,Verkehrsunfälle,insgesamt,2020,202003,2825,3940,-13.63,-28.3,3702
1413,Verkehrsunfälle,insgesamt,2020,202004,2251,3781,-20.32,-40.47,3574
1414,Verkehrsunfälle,insgesamt,2020,202005,3193,4046,41.85,-21.08,3503
1415,Verkehrsunfälle,insgesamt,2020,202006,3380,3727,5.86,-9.31,3474
1416,Verkehrsunfälle,insgesamt,2020,202007,4031,4763,19.26,-15.37,3413
1417,Verkehrsunfälle,insgesamt,2020,202008,3007,3214,-25.4,-6.44,3396
1418,Verkehrsunfälle,insgesamt,2020,202009,3659,4042,21.68,-9.48,3364
1419,Verkehrsunfälle,insgesamt,2020,202010,3867,4348,5.68,-11.06,3324
1420,Verkehrsunfälle,insgesamt,2020,202011,3150,3805,-18.54,-17.21,3270
1421,Verkehrsunfälle,insgesamt,2020,202012,2661,3462,-15.52,-23.14,3203
1422,Verkehrsunfälle,insgesamt,2019,Summe,46010,46408,,-0.86,
1423,Verkehrsunfälle,insgesamt,2019,201901,3440,3328,-3.1,3.37,3877
1424,Verkehrsunfälle,insgesamt,2019,201902,3442,3109,0.06,10.71,3904
1425,Verkehrsunfälle,insgesamt,2019,201903,3940,3796,14.47,3.79,3916
1426,Verkehrsunfälle,insgesamt,2019,201904,3781,4016,-4.04,-5.85,3897
1427,Verkehrsunfälle,insgesamt,2019,201905,4046,3953,7.01,2.35,3905
1428,Verkehrsunfälle,insgesamt,2019,201906,3727,4284,-7.88,-13,3858
1429,Verkehrsunfälle,insgesamt,2019,201907,4763,4547,27.8,4.75,3876
1430,Verkehrsunfälle,insgesamt,2019,201908,3214,3206,-32.52,0.25,3877
1431,Verkehrsunfälle,insgesamt,2019,201909,4042,4124,25.76,-1.99,3870
1432,Verkehrsunfälle,insgesamt,2019,201910,4348,4468,7.57,-2.69,3860
1433,Verkehrsunfälle,insgesamt,2019,201911,3805,4027,-12.49,-5.51,3842
1434,Verkehrsunfälle,insgesamt,2019,201912,3462,3550,-9.01,-2.48,3834
1435,Verkehrsunfälle,insgesamt,2018,Summe,46408,45454,,2.1,
1436,Verkehrsunfälle,insgesamt,2018,201801,3328,3320,-4.75,0.24,3789
1437,Verkehrsunfälle,insgesamt,2018,201802,3109,3223,-6.58,-3.54,3779
1438,Verkehrsunfälle,insgesamt,2018,201803,3796,4106,22.1,-7.55,3753
1439,Verkehrsunfälle,insgesamt,2018,201804,4016,3533,5.8,13.67,3793
1440,Verkehrsunfälle,insgesamt,2018,201805,3953,4314,-1.57,-8.37,3763
1441,Verkehrsunfälle,insgesamt,2018,201806,4284,3818,8.37,12.21,3802
1442,Verkehrsunfälle,insgesamt,2018,201807,4547,4355,6.14,4.41,3818
1443,Verkehrsunfälle,insgesamt,2018,201808,3206,3267,-29.49,-1.87,3813
1444,Verkehrsunfälle,insgesamt,2018,201809,4124,4017,28.63,2.66,3822
1445,Verkehrsunfälle,insgesamt,2018,201810,4468,4198,8.34,6.43,3845
1446,Verkehrsunfälle,insgesamt,2018,201811,4027,3809,-9.87,5.72,3863
1447,Verkehrsunfälle,insgesamt,2018,201812,3550,3494,-11.85,1.6,3867
1448,Verkehrsunfälle,insgesamt,2017,Summe,45454,46797,,-2.87,
1449,Verkehrsunfälle,insgesamt,2017,201701,3320,3297,-10.27,0.7,3902
1450,Verkehrsunfälle,insgesamt,2017,201702,3223,3383,-2.92,-4.73,3888
1451,Verkehrsunfälle,insgesamt,2017,201703,4106,3653,27.4,12.4,3926
1452,Verkehrsunfälle,insgesamt,2017,201704,3533,4209,-13.96,-16.06,3870
1453,Verkehrsunfälle,insgesamt,2017,201705,4314,3833,22.11,12.55,3910
1454,Verkehrsunfälle,insgesamt,2017,201706,3818,4260,-11.5,-10.38,3873
1455,Verkehrsunfälle,insgesamt,2017,201707,4355,4478,14.06,-2.75,3863
1456,Verkehrsunfälle,insgesamt,2017,201708,3267,3400,-24.98,-3.91,3852
1457,Verkehrsunfälle,insgesamt,2017,201709,4017,4289,22.96,-6.34,3829
1458,Verkehrsunfälle,insgesamt,2017,201710,4198,4297,4.51,-2.3,3821
1459,Verkehrsunfälle,insgesamt,2017,201711,3809,3998,-9.27,-4.73,3805
1460,Verkehrsunfälle,insgesamt,2017,201712,3494,3700,-8.27,-5.57,3788
1461,Verkehrsunfälle,insgesamt,2016,Summe,46797,46635,,0.35,
1462,Verkehrsunfälle,insgesamt,2016,201601,3297,3326,-14.63,-0.87,3884
1463,Verkehrsunfälle,insgesamt,2016,201602,3383,3090,2.61,9.48,3908
1464,Verkehrsunfälle,insgesamt,2016,201603,3653,3888,7.98,-6.04,3889
1465,Verkehrsunfälle,insgesamt,2016,201604,4209,4022,15.22,4.65,3904
1466,Verkehrsunfälle,insgesamt,2016,201605,3833,3915,-8.93,-2.09,3897
1467,Verkehrsunfälle,insgesamt,2016,201606,4260,3898,11.14,9.29,3928
1468,Verkehrsunfälle,insgesamt,2016,201607,4478,4729,5.12,-5.31,3907
1469,Verkehrsunfälle,insgesamt,2016,201608,3400,3431,-24.07,-0.9,3904
1470,Verkehrsunfälle,insgesamt,2016,201609,4289,4015,26.15,6.82,3927
1471,Verkehrsunfälle,insgesamt,2016,201610,4297,4467,0.19,-3.81,3913
1472,Verkehrsunfälle,insgesamt,2016,201611,3998,3992,-6.96,0.15,3913
1473,Verkehrsunfälle,insgesamt,2016,201612,3700,3862,-7.45,-4.19,3900
1474,Verkehrsunfälle,insgesamt,2015,Summe,46635,46804,,-0.36,
1475,Verkehrsunfälle,insgesamt,2015,201501,3326,3410,-15.13,-2.46,3893
1476,Verkehrsunfälle,insgesamt,2015,201502,3090,3315,-7.1,-6.79,3875
1477,Verkehrsunfälle,insgesamt,2015,201503,3888,4027,25.83,-3.45,3863
1478,Verkehrsunfälle,insgesamt,2015,201504,4022,3840,3.45,4.74,3878
1479,Verkehrsunfälle,insgesamt,2015,201505,3915,4346,-2.66,-9.92,3842
1480,Verkehrsunfälle,insgesamt,2015,201506,3898,3833,-0.43,1.7,3848
1481,Verkehrsunfälle,insgesamt,2015,201507,4729,4443,21.32,6.44,3872
1482,Verkehrsunfälle,insgesamt,2015,201508,3431,3379,-27.45,1.54,3876
1483,Verkehrsunfälle,insgesamt,2015,201509,4015,4137,17.02,-2.95,3866
1484,Verkehrsunfälle,insgesamt,2015,201510,4467,4251,11.26,5.08,3884
1485,Verkehrsunfälle,insgesamt,2015,201511,3992,3904,-10.63,2.25,3891
1486,Verkehrsunfälle,insgesamt,2015,201512,3862,3919,-3.26,-1.45,3886
1487,Verkehrsunfälle,insgesamt,2014,Summe,46804,46988,,-0.39,
1488,Verkehrsunfälle,insgesamt,2014,201401,3410,3316,-9.4,2.83,3924
1489,Verkehrsunfälle,insgesamt,2014,201402,3315,3467,-2.79,-4.38,3911
1490,Verkehrsunfälle,insgesamt,2014,201403,4027,3712,21.48,8.49,3937
1491,Verkehrsunfälle,insgesamt,2014,201404,3840,4008,-4.64,-4.19,3923
1492,Verkehrsunfälle,insgesamt,2014,201405,4346,3703,13.18,17.36,3977
1493,Verkehrsunfälle,insgesamt,2014,201406,3833,4284,-11.8,-10.53,3939
1494,Verkehrsunfälle,insgesamt,2014,201407,4443,4641,15.91,-4.27,3923
1495,Verkehrsunfälle,insgesamt,2014,201408,3379,3387,-23.95,-0.24,3922
1496,Verkehrsunfälle,insgesamt,2014,201409,4137,4130,22.43,0.17,3923
1497,Verkehrsunfälle,insgesamt,2014,201410,4251,4533,2.76,-6.22,3899
1498,Verkehrsunfälle,insgesamt,2014,201411,3904,4043,-8.16,-3.44,3887
1499,Verkehrsunfälle,insgesamt,2014,201412,3919,3764,0.38,4.12,3900
1500,Verkehrsunfälle,insgesamt,2013,Summe,46988,44891,,4.67,
1501,Verkehrsunfälle,insgesamt,2013,201301,3316,3176,-2.33,4.41,3753
1502,Verkehrsunfälle,insgesamt,2013,201302,3467,3102,4.55,11.77,3783
1503,Verkehrsunfälle,insgesamt,2013,201303,3712,3739,7.07,-0.72,3781
1504,Verkehrsunfälle,insgesamt,2013,201304,4008,3667,7.97,9.3,3809
1505,Verkehrsunfälle,insgesamt,2013,201305,3703,4114,-7.61,-9.99,3775
1506,Verkehrsunfälle,insgesamt,2013,201306,4284,4018,15.69,6.62,3797
1507,Verkehrsunfälle,insgesamt,2013,201307,4641,4281,8.33,8.41,3827
1508,Verkehrsunfälle,insgesamt,2013,201308,3387,3452,-27.02,-1.88,3822
1509,Verkehrsunfälle,insgesamt,2013,201309,4130,3962,21.94,4.24,3836
1510,Verkehrsunfälle,insgesamt,2013,201310,4533,4146,9.76,9.33,3868
1511,Verkehrsunfälle,insgesamt,2013,201311,4043,3839,-10.81,5.31,3885
1512,Verkehrsunfälle,insgesamt,2013,201312,3764,3395,-6.9,10.87,3916
1513,Verkehrsunfälle,insgesamt,2012,Summe,44891,42114,,6.59,
1514,Verkehrsunfälle,insgesamt,2012,201201,3176,2775,-9.41,14.45,3543
1515,Verkehrsunfälle,insgesamt,2012,201202,3102,2903,-2.33,6.85,3560
1516,Verkehrsunfälle,insgesamt,2012,201203,3739,3523,20.54,6.13,3578
1517,Verkehrsunfälle,insgesamt,2012,201204,3667,3529,-1.93,3.91,3589
1518,Verkehrsunfälle,insgesamt,2012,201205,4114,4143,12.19,-0.7,3587
1519,Verkehrsunfälle,insgesamt,2012,201206,4018,3212,-2.33,25.09,3654
1520,Verkehrsunfälle,insgesamt,2012,201207,4281,4074,6.55,5.08,3671
1521,Verkehrsunfälle,insgesamt,2012,201208,3452,3322,-19.36,3.91,3682
1522,Verkehrsunfälle,insgesamt,2012,201209,3962,3730,14.77,6.22,3701
1523,Verkehrsunfälle,insgesamt,2012,201210,4146,3830,4.64,8.25,3728
1524,Verkehrsunfälle,insgesamt,2012,201211,3839,3567,-7.4,7.63,3750
1525,Verkehrsunfälle,insgesamt,2012,201212,3395,3506,-11.57,-3.17,3741
1526,Verkehrsunfälle,insgesamt,2011,Summe,42114,37884,,11.17,
1527,Verkehrsunfälle,insgesamt,2011,201101,2775,2346,-18.69,18.29,3193
1528,Verkehrsunfälle,insgesamt,2011,201102,2903,2539,4.61,14.34,3223
1529,Verkehrsunfälle,insgesamt,2011,201103,3523,3309,21.36,6.47,3241
1530,Verkehrsunfälle,insgesamt,2011,201104,3529,3202,0.17,10.21,3268
1531,Verkehrsunfälle,insgesamt,2011,201105,4143,2974,17.4,39.31,3366
1532,Verkehrsunfälle,insgesamt,2011,201106,3212,3193,-22.47,0.6,3367
1533,Verkehrsunfälle,insgesamt,2011,201107,4074,3712,26.84,9.75,3397
1534,Verkehrsunfälle,insgesamt,2011,201108,3322,2843,-18.46,16.85,3437
1535,Verkehrsunfälle,insgesamt,2011,201109,3730,3524,12.28,5.85,3454
1536,Verkehrsunfälle,insgesamt,2011,201110,3830,3500,2.68,9.43,3482
1537,Verkehrsunfälle,insgesamt,2011,201111,3567,3329,-6.87,7.15,3502
1538,Verkehrsunfälle,insgesamt,2011,201112,3506,3413,-1.71,2.72,3510
1539,Verkehrsunfälle,insgesamt,2010,Summe,37884,37461,,1.13,
1540,Verkehrsunfälle,insgesamt,2010,201001,2346,2482,-26.73,-5.48,3110
1541,Verkehrsunfälle,insgesamt,2010,201002,2539,3480,8.23,-27.04,3032
1542,Verkehrsunfälle,insgesamt,2010,201003,3309,2744,30.33,20.59,3079
1543,Verkehrsunfälle,insgesamt,2010,201004,3202,2953,-3.23,8.43,3100
1544,Verkehrsunfälle,insgesamt,2010,201005,2974,3240,-7.12,-8.21,3078
1545,Verkehrsunfälle,insgesamt,2010,201006,3193,2876,7.36,11.02,3104
1546,Verkehrsunfälle,insgesamt,2010,201007,3712,3622,16.25,2.48,3112
1547,Verkehrsunfälle,insgesamt,2010,201008,2843,2749,-23.41,3.42,3119
1548,Verkehrsunfälle,insgesamt,2010,201009,3524,3252,23.95,8.36,3142
1549,Verkehrsunfälle,insgesamt,2010,201010,3500,3567,-0.68,-1.88,3137
1550,Verkehrsunfälle,insgesamt,2010,201011,3329,3294,-4.89,1.06,3139
1551,Verkehrsunfälle,insgesamt,2010,201012,3413,3202,2.52,6.59,3157
1552,Verkehrsunfälle,insgesamt,2009,Summe,37461,38362,,-2.35,
1553,Verkehrsunfälle,insgesamt,2009,200901,2482,2945,-14.06,-15.72,3158
1554,Verkehrsunfälle,insgesamt,2009,200902,3480,3171,40.21,9.74,3184
1555,Verkehrsunfälle,insgesamt,2009,200903,2744,2910,-21.15,-5.7,3170
1556,Verkehrsunfälle,insgesamt,2009,200904,2953,3339,7.62,-11.56,3138
1557,Verkehrsunfälle,insgesamt,2009,200905,3240,3428,9.72,-5.48,3122
1558,Verkehrsunfälle,insgesamt,2009,200906,2876,3374,-11.23,-14.76,3081
1559,Verkehrsunfälle,insgesamt,2009,200907,3622,3500,25.94,3.49,3091
1560,Verkehrsunfälle,insgesamt,2009,200908,2749,2870,-24.1,-4.22,3081
1561,Verkehrsunfälle,insgesamt,2009,200909,3252,3271,18.3,-0.58,3079
1562,Verkehrsunfälle,insgesamt,2009,200910,3567,3683,9.69,-3.15,3070
1563,Verkehrsunfälle,insgesamt,2009,200911,3294,2983,-7.65,10.43,3096
1564,Verkehrsunfälle,insgesamt,2009,200912,3202,2888,-2.79,10.87,3122
1565,Verkehrsunfälle,insgesamt,2008,Summe,38362,38562,,-0.52,
1566,Verkehrsunfälle,insgesamt,2008,200801,2945,2735,-7.51,7.68,3231
1567,Verkehrsunfälle,insgesamt,2008,200802,3171,2643,7.67,19.98,3275
1568,Verkehrsunfälle,insgesamt,2008,200803,2910,2836,-8.23,2.61,3281
1569,Verkehrsunfälle,insgesamt,2008,200804,3339,3292,14.74,1.43,3285
1570,Verkehrsunfälle,insgesamt,2008,200805,3428,3529,2.67,-2.86,3277
1571,Verkehrsunfälle,insgesamt,2008,200806,3374,3225,-1.58,4.62,3289
1572,Verkehrsunfälle,insgesamt,2008,200807,3500,3622,3.73,-3.37,3279
1573,Verkehrsunfälle,insgesamt,2008,200808,2870,2943,-18,-2.48,3273
1574,Verkehrsunfälle,insgesamt,2008,200809,3271,3414,13.97,-4.19,3261
1575,Verkehrsunfälle,insgesamt,2008,200810,3683,3695,12.6,-0.32,3260
1576,Verkehrsunfälle,insgesamt,2008,200811,2983,3444,-19.01,-13.39,3222
1577,Verkehrsunfälle,insgesamt,2008,200812,2888,3184,-3.18,-9.3,3197
1578,Verkehrsunfälle,insgesamt,2007,Summe,38562,38333,,0.6,
1579,Verkehrsunfälle,insgesamt,2007,200701,2735,2893,-20.01,-5.46,3181
1580,Verkehrsunfälle,insgesamt,2007,200702,2643,2901,-3.36,-8.89,3160
1581,Verkehrsunfälle,insgesamt,2007,200703,2836,4165,7.3,-31.91,3049
1582,Verkehrsunfälle,insgesamt,2007,200704,3292,2874,16.08,14.54,3084
